 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   56   29    38.320440   0.64  27.36  54.88    1.7317E-02    9.9928E-11
    1   58   31    39.136289   0.64  27.36  54.88    1.7255E-02    1.0518E-10
    1   59   32    39.520505   0.64  27.36  54.88    1.7223E-02    1.0716E-10
    1   61   34    40.246047   0.64  27.36  54.88    1.7159E-02    1.1058E-10
    1   62   35    40.588974   0.64  27.36  54.88    1.7128E-02    1.1168E-10
    1   64   37    41.238704   0.64  27.36  54.88    1.7065E-02    1.1292E-10
    1   65   38    41.546776   0.64  27.36  54.88    1.7034E-02    1.1315E-10
    1   67   40    42.132183   0.64  27.36  54.88    1.6973E-02    1.1287E-10
    1   68   41    42.410540   0.64  27.36  54.88    1.6943E-02    1.1239E-10
    1   70   43    42.940864   0.64  27.36  54.88    1.6884E-02    1.1074E-10
    1   71   44    43.193665   0.64  27.36  54.88    1.6855E-02    1.0955E-10
    1   73   46    43.676432   0.64  27.36  54.88    1.6800E-02    1.0745E-10
    1   74   47    43.907084   0.64  27.36  54.88    1.6773E-02    1.0612E-10
    1   76   49    44.348489   0.64  27.36  54.88    1.6720E-02    1.0270E-10
    1   77   50    44.559813   0.64  27.36  54.88    1.6694E-02    1.0126E-10
    1   79   52    44.965008   0.64  27.36  54.88    1.6644E-02    9.7777E-11
    1   80   53    45.159358   0.64  27.36  54.88    1.6620E-02    9.5713E-11
    1   82   55    45.532664   0.64  27.36  54.88    1.6573E-02    9.2219E-11
    1   83   56    45.712025   0.64  27.36  54.88    1.6551E-02    9.0030E-11
    1   85   58    46.057096   0.64  27.36  54.88    1.6507E-02    8.6370E-11
    1   86   59    46.223151   0.64  27.36  54.88    1.6485E-02    8.4146E-11
    1   88   61    46.543097   0.64  27.36  54.88    1.6444E-02    8.0427E-11
    1   89   62    46.697285   0.64  27.36  54.88    1.6424E-02    7.8235E-11
    1   91   64    46.994773   0.64  27.36  54.88    1.6385E-02    7.4501E-11
    1   92   65    47.138330   0.64  27.36  54.88    1.6366E-02    7.2557E-11
    1   94   67    47.415661   0.64  27.36  54.88    1.6329E-02    6.8650E-11
    1   95   68    47.549656   0.64  27.36  54.88    1.6311E-02    6.7012E-11
    1   97   70    47.808822   0.64  27.36  54.88    1.6276E-02    6.3312E-11
    1   98   71    47.934186   0.64  27.36  54.88    1.6259E-02    6.1602E-11
    1  100   73    48.176925   0.64  27.36  54.88    1.6227E-02    5.8167E-11
    1   29    1     6.295427   0.64  27.36  54.88    1.6806E-02    5.5511E-17
    1   31    3    12.525552   0.64  27.36  54.88    1.6942E-02    6.2450E-17
    1   33    5    16.888635   0.64  27.36  54.88    1.7086E-02    6.5919E-17
    1   37    9    23.155333   0.64  27.36  54.88    1.7333E-02    1.3493E-13
    1   39   11    25.556962   0.64  27.36  54.88    1.7424E-02    1.2977E-12
    1   41   13    27.631015   0.64  27.36  54.88    1.7491E-02    5.2416E-12
    1   43   15    29.446863   0.64  27.36  54.88    1.7532E-02    1.1348E-11
    1   45   17    31.053802   0.64  27.36  54.88    1.7550E-02    1.7846E-11
    1   47   19    32.488351   0.64  27.36  54.88    1.7548E-02    2.4809E-11
    1   51   23    34.945850   0.64  27.36  54.88    1.7497E-02    3.8279E-11
    1   53   25    36.008077   0.64  27.36  54.88    1.7454E-02    4.4182E-11
    1   55   27    36.979232   0.64  27.36  54.88    1.7403E-02    4.9532E-11
    1   57   29    37.870927   0.64  27.36  54.88    1.7348E-02    5.3959E-11
    1   59   31    38.692812   0.64  27.36  54.88    1.7289E-02    5.7413E-11
    1   61   33    39.452989   0.64  27.36  54.88    1.7229E-02    6.0319E-11
    1   65   37    40.814651   0.64  27.36  54.88    1.7106E-02    6.3470E-11
    1   67   39    41.427021   0.64  27.36  54.88    1.7046E-02    6.4140E-11
    1   69   41    41.999780   0.64  27.36  54.88    1.6987E-02    6.4172E-11
    1   71   43    42.536711   0.64  27.36  54.88    1.6929E-02    6.3677E-11
    1   73   45    43.041124   0.64  27.36  54.88    1.6873E-02    6.3015E-11
    1   75   47    43.515927   0.64  27.36  54.88    1.6818E-02    6.1874E-11
    1   79   51    44.386670   0.64  27.36  54.88    1.6715E-02    5.8736E-11
    1   81   53    44.786907   0.64  27.36  54.88    1.6666E-02    5.6686E-11
    1   83   55    45.166202   0.64  27.36  54.88    1.6619E-02    5.4873E-11
    1   85   57    45.526171   0.64  27.36  54.88    1.6574E-02    5.2664E-11
    1   87   59    45.868268   0.64  27.36  54.88    1.6531E-02    5.0572E-11
    1   89   61    46.193804   0.64  27.36  54.88    1.6489E-02    4.8431E-11
    1   93   65    46.799812   0.64  27.36  54.88    1.6410E-02    4.3948E-11
    1   95   67    47.082333   0.64  27.36  54.88    1.6373E-02    4.1867E-11
    1   97   69    47.352409   0.64  27.36  54.88    1.6337E-02    3.9753E-11
    1   99   71    47.610851   0.64  27.36  54.88    1.6303E-02    3.7643E-11
    1   30    1     6.154739   0.64  27.36  54.88    1.6804E-02    5.8981E-17
    1   31    2     9.558785   0.64  27.36  54.88    1.6867E-02    4.8572E-17
    1   32    3    12.263225   0.64  27.36  54.88    1.6935E-02    5.2042E-17
    1   33    4    14.554184   0.64  27.36  54.88    1.7005E-02    6.5919E-17
    1   34    5    16.555840   0.64  27.36  54.88    1.7074E-02    4.8572E-17
    1   35    6    18.337747   0.64  27.36  54.88    1.7140E-02    1.2490E-16
    1   36    7    19.944395   0.64  27.36  54.88    1.7204E-02    9.7145E-16
    1   37    8    21.406682   0.64  27.36  54.88    1.7263E-02    7.2442E-15
    1   38    9    22.747296   0.64  27.36  54.88    1.7317E-02    3.7175E-14
    1   39   10    23.983585   0.64  27.36  54.88    1.7366E-02    1.4255E-13
    1   40   11    25.129218   0.64  27.36  54.88    1.7409E-02    4.2596E-13
    1   41   12    26.195223   0.64  27.36  54.88    1.7446E-02    1.0177E-12
    1   42   13    27.190668   0.64  27.36  54.88    1.7478E-02    2.0133E-12
    1   43   14    28.123124   0.64  27.36  54.88    1.7504E-02    3.3783E-12
    1   44   15    28.998991   0.64  27.36  54.88    1.7524E-02    4.9520E-12
    1   45   16    29.823743   0.64  27.36  54.88    1.7538E-02    6.6071E-12
    1   46   17    30.602100   0.64  27.36  54.88    1.7547E-02    8.3129E-12
    1   47   18    31.338168   0.64  27.36  54.88    1.7551E-02    1.0116E-11
    1   48   19    32.035542   0.64  27.36  54.88    1.7551E-02    1.1991E-11
    1   49   20    32.697392   0.64  27.36  54.88    1.7546E-02    1.3902E-11
    1   50   21    33.326525   0.64  27.36  54.88    1.7538E-02    1.5763E-11
    1   51   22    33.925442   0.64  27.36  54.88    1.7526E-02    1.7683E-11
    1   52   23    34.496378   0.64  27.36  54.88    1.7511E-02    1.9514E-11
    1   53   24    35.041344   0.64  27.36  54.88    1.7493E-02    2.1288E-11
    1   54   25    35.562150   0.64  27.36  54.88    1.7473E-02    2.3005E-11
    1   55   26    36.060434   0.64  27.36  54.88    1.7451E-02    2.4638E-11
    1   56   27    36.537683   0.64  27.36  54.88    1.7428E-02    2.6131E-11
    1   57   28    36.995249   0.64  27.36  54.88    1.7402E-02    2.7556E-11
    1   59   30    37.856170   0.64  27.36  54.88    1.7349E-02    3.0084E-11
    1   60   31    38.261689   0.64  27.36  54.88    1.7321E-02    3.1213E-11
    1   61   32    38.651878   0.64  27.36  54.88    1.7292E-02    3.2230E-11
    1   62   33    39.027614   0.64  27.36  54.88    1.7263E-02    3.3037E-11
    1   63   34    39.389707   0.64  27.36  54.88    1.7234E-02    3.3832E-11
    1   64   35    39.738904   0.64  27.36  54.88    1.7204E-02    3.4554E-11
    1   65   36    40.075899   0.64  27.36  54.88    1.7175E-02    3.5133E-11
    1   66   37    40.401333   0.64  27.36  54.88    1.7145E-02    3.5592E-11
    1   67   38    40.715806   0.64  27.36  54.88    1.7116E-02    3.5951E-11
    1   68   39    41.019872   0.64  27.36  54.88    1.7086E-02    3.6223E-11
    1   69   40    41.314050   0.64  27.36  54.88    1.7057E-02    3.6417E-11
    1   70   41    41.598824   0.64  27.36  54.88    1.7028E-02    3.6541E-11
    1   71   42    41.874645   0.64  27.36  54.88    1.7000E-02    3.6597E-11
    1   72   43    42.141936   0.64  27.36  54.88    1.6972E-02    3.6589E-11
    1   73   44    42.401093   0.64  27.36  54.88    1.6944E-02    3.6516E-11
    1   74   45    42.652488   0.64  27.36  54.88    1.6916E-02    3.6375E-11
    1   75   46    42.896470   0.64  27.36  54.88    1.6889E-02    3.6165E-11
    1   76   47    43.133366   0.64  27.36  54.88    1.6862E-02    3.5882E-11
    1   77   48    43.363485   0.64  27.36  54.88    1.6836E-02    3.5523E-11
    1   78   49    43.587118   0.64  27.36  54.88    1.6810E-02    3.5171E-11
    1   79   50    43.804539   0.64  27.36  54.88    1.6785E-02    3.4854E-11
    1   80   51    44.016006   0.64  27.36  54.88    1.6760E-02    3.4461E-11
    1   81   52    44.221763   0.64  27.36  54.88    1.6735E-02    3.3989E-11
    1   82   53    44.422042   0.64  27.36  54.88    1.6711E-02    3.3432E-11
    1   83   54    44.617060   0.64  27.36  54.88    1.6687E-02    3.2979E-11
    1   84   55    44.807025   0.64  27.36  54.88    1.6664E-02    3.2500E-11
    1   85   56    44.992132   0.64  27.36  54.88    1.6641E-02    3.1933E-11
    1   86   57    45.172568   0.64  27.36  54.88    1.6619E-02    3.1280E-11
    1   88   59    45.520120   0.64  27.36  54.88    1.6575E-02    3.0231E-11
    1   89   60    45.687564   0.64  27.36  54.88    1.6554E-02    2.9561E-11
    1   90   61    45.850991   0.64  27.36  54.88    1.6533E-02    2.9010E-11
    1   91   62    46.010544   0.64  27.36  54.88    1.6513E-02    2.8429E-11
    1   92   63    46.166362   0.64  27.36  54.88    1.6493E-02    2.7747E-11
    1   93   64    46.318575   0.64  27.36  54.88    1.6473E-02    2.7183E-11
    1   94   65    46.467307   0.64  27.36  54.88    1.6454E-02    2.6587E-11
    1   95   66    46.612679   0.64  27.36  54.88    1.6435E-02    2.5888E-11
    1   96   67    46.754802   0.64  27.36  54.88    1.6416E-02    2.5359E-11
    1   97   68    46.893785   0.64  27.36  54.88    1.6398E-02    2.4740E-11
    1   98   69    47.029733   0.64  27.36  54.88    1.6380E-02    2.4098E-11
    1   99   70    47.162745   0.64  27.36  54.88    1.6362E-02    2.3554E-11
    1  100   71    47.292914   0.64  27.36  54.88    1.6345E-02    2.2906E-11
    1   31    1     6.021657   0.64  27.36  54.88    1.6803E-02    5.8981E-17
    1   37    7    19.583398   0.64  27.36  54.88    1.7189E-02    2.2551E-16
    1   41   11    24.718933   0.64  27.36  54.88    1.7394E-02    1.3570E-13
    1   43   13    26.767456   0.64  27.36  54.88    1.7465E-02    7.4995E-13
    1   47   17    30.166474   0.64  27.36  54.88    1.7543E-02    3.8127E-12
    1   49   19    31.598189   0.64  27.36  54.88    1.7552E-02    5.7306E-12
    1   53   23    34.061085   0.64  27.36  54.88    1.7523E-02    9.8276E-12
    1   59   29    37.010177   0.64  27.36  54.88    1.7402E-02    1.5382E-11
    1   61   31    37.842377   0.64  27.36  54.88    1.7350E-02    1.6838E-11
    1   67   37    39.998323   0.64  27.36  54.88    1.7182E-02    1.9762E-11
    1   71   41    41.207302   0.64  27.36  54.88    1.7068E-02    2.0705E-11
    1   73   43    41.756194   0.64  27.36  54.88    1.7012E-02    2.0869E-11
    1   77   47    42.759104   0.64  27.36  54.88    1.6904E-02    2.0684E-11
    1   79   49    43.218514   0.64  27.36  54.88    1.6853E-02    2.0459E-11
    1   83   53    44.064518   0.64  27.36  54.88    1.6754E-02    1.9618E-11
    1   89   59    45.178504   0.64  27.36  54.88    1.6618E-02    1.7985E-11
    1   91   61    45.514468   0.64  27.36  54.88    1.6576E-02    1.7297E-11
    1   97   67    46.432908   0.64  27.36  54.88    1.6458E-02    1.5270E-11
    1   32    1     5.895544   0.64  27.36  54.88    1.6801E-02    4.8572E-17
    1   33    2     9.168562   0.64  27.36  54.88    1.6858E-02    7.9797E-17
    1   34    3    11.777472   0.64  27.36  54.88    1.6922E-02    6.2450E-17
    1   35    4    13.994320   0.64  27.36  54.88    1.6987E-02    5.2042E-17
    1   36    5    15.936839   0.64  27.36  54.88    1.7051E-02    4.5103E-17
    1   37    6    17.670826   0.64  27.36  54.88    1.7115E-02    3.4694E-17
    1   38    7    19.238305   0.64  27.36  54.88    1.7175E-02    9.7145E-17
    1   39    8    20.668427   0.64  27.36  54.88    1.7233E-02    4.6144E-16
    1   40    9    21.982590   0.64  27.36  54.88    1.7286E-02    2.6402E-15
    1   41   10    23.197148   0.64  27.36  54.88    1.7335E-02    1.1907E-14
    1   42   11    24.324996   0.64  27.36  54.88    1.7379E-02    4.1963E-14
    1   43   12    25.376538   0.64  27.36  54.88    1.7418E-02    1.1769E-13
    1   44   13    26.360337   0.64  27.36  54.88    1.7452E-02    2.7117E-13
    1   45   14    27.283549   0.64  27.36  54.88    1.7481E-02    5.2375E-13
    1   46   15    28.152229   0.64  27.36  54.88    1.7504E-02    8.6930E-13
    1   47   16    28.971563   0.64  27.36  54.88    1.7523E-02    1.2795E-12
    1   48   17    29.746027   0.64  27.36  54.88    1.7537E-02    1.7180E-12
    1   49   18    30.479520   0.64  27.36  54.88    1.7546E-02    2.1921E-12
    1   50   19    31.175462   0.64  27.36  54.88    1.7551E-02    2.7031E-12
    1   51   20    31.836872   0.64  27.36  54.88    1.7551E-02    3.2420E-12
    1   52   21    32.466425   0.64  27.36  54.88    1.7548E-02    3.7940E-12
    1   53   22    33.066512   0.64  27.36  54.88    1.7542E-02    4.3486E-12
    1   54   23    33.639270   0.64  27.36  54.88    1.7532E-02    4.9297E-12
    1   55   24    34.186623   0.64  27.36  54.88    1.7519E-02    5.4960E-12
    1   56   25    34.710310   0.64  27.36  54.88    1.7504E-02    6.0492E-12
    1   57   26    35.211903   0.64  27.36  54.88    1.7487E-02    6.5949E-12
    1   58   27    35.692833   0.64  27.36  54.88    1.7468E-02    7.1303E-12
    1   59   28    36.154402   0.64  27.36  54.88    1.7447E-02    7.6449E-12
    1   60   29    36.597802   0.64  27.36  54.88    1.7424E-02    8.1209E-12
    1   61   30    37.024124   0.64  27.36  54.88    1.7401E-02    8.5751E-12
    1   63   32    37.829459   0.64  27.36  54.88    1.7351E-02    9.4038E-12
    1   64   33    38.210245   0.64  27.36  54.88    1.7325E-02    9.7881E-12
    1   65   34    38.577512   0.64  27.36  54.88    1.7298E-02    1.0131E-11
    1   66   35    38.931988   0.64  27.36  54.88    1.7271E-02    1.0409E-11
    1   67   36    39.274347   0.64  27.36  54.88    1.7243E-02    1.0709E-11
    1   68   37    39.605215   0.64  27.36  54.88    1.7216E-02    1.0967E-11
    1   69   38    39.925176   0.64  27.36  54.88    1.7188E-02    1.1181E-11
    1   70   39    40.234773   0.64  27.36  54.88    1.7160E-02    1.1357E-11
    1   71   40    40.534511   0.64  27.36  54.88    1.7133E-02    1.1502E-11
    1   72   41    40.824864   0.64  27.36  54.88    1.7105E-02    1.1621E-11
    1   73   42    41.106275   0.64  27.36  54.88    1.7078E-02    1.1716E-11
    1   74   43    41.379159   0.64  27.36  54.88    1.7051E-02    1.1797E-11
    1   75   44    41.643905   0.64  27.36  54.88    1.7024E-02    1.1849E-11
    1   76   45    41.900878   0.64  27.36  54.88    1.6997E-02    1.1883E-11
    1   77   46    42.150420   0.64  27.36  54.88    1.6971E-02    1.1902E-11
    1   78   47    42.392856   0.64  27.36  54.88    1.6945E-02    1.1902E-11
    1   79   48    42.628489   0.64  27.36  54.88    1.6919E-02    1.1882E-11
    1   80   49    42.857605   0.64  27.36  54.88    1.6893E-02    1.1842E-11
    1   81   50    43.080476   0.64  27.36  54.88    1.6868E-02    1.1781E-11
    1   82   51    43.297357   0.64  27.36  54.88    1.6844E-02    1.1696E-11
    1   83   52    43.508490   0.64  27.36  54.88    1.6819E-02    1.1588E-11
    1   84   53    43.714102   0.64  27.36  54.88    1.6795E-02    1.1463E-11
    1   85   54    43.914411   0.64  27.36  54.88    1.6772E-02    1.1372E-11
    1   86   55    44.109622   0.64  27.36  54.88    1.6749E-02    1.1256E-11
    1   87   56    44.299928   0.64  27.36  54.88    1.6726E-02    1.1113E-11
    1   88   57    44.485516   0.64  27.36  54.88    1.6703E-02    1.0943E-11
    1   89   58    44.666559   0.64  27.36  54.88    1.6681E-02    1.0798E-11
    1   90   59    44.843225   0.64  27.36  54.88    1.6660E-02    1.0654E-11
    1   91   60    45.015673   0.64  27.36  54.88    1.6638E-02    1.0481E-11
    1   92   61    45.184052   0.64  27.36  54.88    1.6617E-02    1.0278E-11
    1   94   63    45.509176   0.64  27.36  54.88    1.6576E-02    9.9551E-12
    1   95   64    45.666187   0.64  27.36  54.88    1.6557E-02    9.7489E-12
    1   96   65    45.819666   0.64  27.36  54.88    1.6537E-02    9.5722E-12
    1   97   66    45.969732   0.64  27.36  54.88    1.6518E-02    9.3949E-12
    1   98   67    46.116498   0.64  27.36  54.88    1.6499E-02    9.1845E-12
    1   99   68    46.260073   0.64  27.36  54.88    1.6480E-02    9.0018E-12
    1  100   69    46.400561   0.64  27.36  54.88    1.6462E-02    8.8193E-12
    1   33    1     5.775832   0.64  27.36  54.88    1.6799E-02    3.8164E-17
    1   35    3    11.552057   0.64  27.36  54.88    1.6915E-02    5.2042E-17
    1   37    5    15.648379   0.64  27.36  54.88    1.7041E-02    4.5103E-17
    1   39    7    18.908023   0.64  27.36  54.88    1.7162E-02    7.6328E-17
    1   41    9    21.623680   0.64  27.36  54.88    1.7271E-02    6.7307E-16
    1   43   11    23.946387   0.64  27.36  54.88    1.7364E-02    1.2643E-14
    1   45   13    25.968353   0.64  27.36  54.88    1.7439E-02    9.4941E-14
    1   47   15    27.751477   0.64  27.36  54.88    1.7494E-02    3.4951E-13
    1   49   17    29.339930   0.64  27.36  54.88    1.7530E-02    7.6300E-13
    1   51   19    30.766597   0.64  27.36  54.88    1.7549E-02    1.2584E-12
    1   53   21    32.056747   0.64  27.36  54.88    1.7551E-02    1.8309E-12
    1   55   23    33.230275   0.64  27.36  54.88    1.7539E-02    2.4448E-12
    1   57   25    34.303145   0.64  27.36  54.88    1.7516E-02    3.0683E-12
    1   59   27    35.288376   0.64  27.36  54.88    1.7484E-02    3.6837E-12
