 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   87   40    35.398457   0.91  11.97  36.97    1.9935E-02    2.9849E-09
    1   88   41    35.712860   0.91  11.97  36.97    1.9857E-02    3.1487E-09
    1   89   42    36.018865   0.91  11.97  36.97    1.9779E-02    2.8764E-09
    1   90   43    36.316819   0.91  11.97  36.97    1.9700E-02    3.4460E-09
    1   91   44    36.607047   0.91  11.97  36.97    1.9620E-02    3.4482E-09
    1   92   45    36.889856   0.91  11.97  36.97    1.9541E-02    3.1965E-09
    1   93   46    37.165538   0.91  11.97  36.97    1.9463E-02    3.6233E-09
    1   95   48    37.696607   0.91  11.97  36.97    1.9308E-02    3.3819E-09
    1   96   49    37.952501   0.91  11.97  36.97    1.9232E-02    3.6969E-09
    1   97   50    38.202286   0.91  11.97  36.97    1.9158E-02    3.2179E-09
    1   98   51    38.446184   0.91  11.97  36.97    1.9085E-02    3.5891E-09
    1   99   52    38.684407   0.91  11.97  36.97    1.9013E-02    3.6449E-09
    1  100   53    38.917155   0.91  11.97  36.97    1.8942E-02    2.9863E-09
    1   53    5    12.314589   0.91  11.97  36.97    1.7167E-02    3.1783E-10
    1   55    7    15.035368   0.91  11.97  36.97    1.7388E-02    4.8468E-10
    1   59   11    19.393266   0.91  11.97  36.97    1.7883E-02    7.5453E-10
    1   61   13    21.201480   0.91  11.97  36.97    1.8154E-02    9.3777E-10
    1   65   17    24.302310   0.91  11.97  36.97    1.8736E-02    1.2226E-09
    1   67   19    25.649350   0.91  11.97  36.97    1.9043E-02    1.4358E-09
    1   71   23    28.028735   0.91  11.97  36.97    1.9654E-02    1.7297E-09
    1   73   25    29.087201   0.91  11.97  36.97    1.9929E-02    1.7154E-09
    1   77   29    30.990507   0.91  11.97  36.97    2.0306E-02    2.1073E-09
    1   79   31    31.850303   0.91  11.97  36.97    2.0375E-02    2.2573E-09
    1   83   35    33.415693   0.91  11.97  36.97    2.0305E-02    2.2957E-09
    1   85   37    34.130740   0.91  11.97  36.97    2.0200E-02    2.4083E-09
    1   89   41    35.444844   0.91  11.97  36.97    1.9923E-02    2.9102E-09
    1   91   43    36.050272   0.91  11.97  36.97    1.9771E-02    3.2648E-09
    1   95   47    37.171208   0.91  11.97  36.97    1.9461E-02    3.1236E-09
    1   97   49    37.691209   0.91  11.97  36.97    1.9310E-02    3.4567E-09
    1   51    2     6.859046   0.91  11.97  36.97    1.6881E-02    9.8501E-11
    1   52    3     8.872291   0.91  11.97  36.97    1.6965E-02    1.6767E-10
    1   53    4    10.612391   0.91  11.97  36.97    1.7057E-02    2.3704E-10
    1   54    5    12.162084   0.91  11.97  36.97    1.7156E-02    2.9976E-10
    1   55    6    13.566970   0.91  11.97  36.97    1.7261E-02    3.9526E-10
    1   57    8    16.048481   0.91  11.97  36.97    1.7486E-02    5.5723E-10
    1   58    9    17.159324   0.91  11.97  36.97    1.7604E-02    6.1863E-10
    1   59   10    18.199348   0.91  11.97  36.97    1.7727E-02    6.8705E-10
    1   60   11    19.177182   0.91  11.97  36.97    1.7853E-02    7.7963E-10
    1   61   12    20.099787   0.91  11.97  36.97    1.7984E-02    8.7544E-10
    1   62   13    20.972890   0.91  11.97  36.97    1.8117E-02    9.2465E-10
    1   64   15    22.589053   0.91  11.97  36.97    1.8395E-02    1.0782E-09
    1   65   16    23.339681   0.91  11.97  36.97    1.8538E-02    1.1809E-09
    1   66   17    24.056208   0.91  11.97  36.97    1.8684E-02    1.1994E-09
    1   67   18    24.741288   0.91  11.97  36.97    1.8833E-02    1.3246E-09
    1   68   19    25.397266   0.91  11.97  36.97    1.8983E-02    1.4105E-09
    1   69   20    26.026221   0.91  11.97  36.97    1.9135E-02    1.4185E-09
    1   71   22    27.210304   0.91  11.97  36.97    1.9437E-02    1.6039E-09
    1   72   23    27.768605   0.91  11.97  36.97    1.9585E-02    1.7085E-09
    1   73   24    28.306278   0.91  11.97  36.97    1.9727E-02    1.7441E-09
    1   74   25    28.824561   0.91  11.97  36.97    1.9862E-02    1.7411E-09
    1   75   26    29.324586   0.91  11.97  36.97    1.9987E-02    1.7630E-09
    1   76   27    29.807390   0.91  11.97  36.97    2.0098E-02    1.8562E-09
    1   78   29    30.725062   0.91  11.97  36.97    2.0269E-02    2.0892E-09
    1   79   30    31.161614   0.91  11.97  36.97    2.0326E-02    2.1846E-09
    1   80   31    31.584328   0.91  11.97  36.97    2.0362E-02    2.2191E-09
    1   81   32    31.993897   0.91  11.97  36.97    2.0379E-02    2.2323E-09
    1   82   33    32.390966   0.91  11.97  36.97    2.0379E-02    2.2012E-09
    1   83   34    32.776134   0.91  11.97  36.97    2.0363E-02    2.2278E-09
    1   85   36    33.512968   0.91  11.97  36.97    2.0293E-02    2.3409E-09
    1   86   37    33.865645   0.91  11.97  36.97    2.0243E-02    2.4100E-09
    1   87   38    34.208450   0.91  11.97  36.97    2.0186E-02    2.5457E-09
    1   88   39    34.541813   0.91  11.97  36.97    2.0123E-02    2.6071E-09
    1   89   40    34.866137   0.91  11.97  36.97    2.0056E-02    2.8375E-09
    1   90   41    35.181801   0.91  11.97  36.97    1.9986E-02    2.9125E-09
    1   92   43    35.788563   0.91  11.97  36.97    1.9838E-02    3.0954E-09
    1   93   44    36.080315   0.91  11.97  36.97    1.9763E-02    3.0410E-09
    1   94   45    36.364723   0.91  11.97  36.97    1.9687E-02    3.1706E-09
    1   95   46    36.642069   0.91  11.97  36.97    1.9611E-02    3.2479E-09
    1   96   47    36.912624   0.91  11.97  36.97    1.9535E-02    3.0302E-09
    1   97   48    37.176643   0.91  11.97  36.97    1.9460E-02    3.2837E-09
    1   99   50    37.686029   0.91  11.97  36.97    1.9311E-02    3.0631E-09
    1  100   51    37.931844   0.91  11.97  36.97    1.9239E-02    3.2966E-09
    1   53    3     8.760336   0.91  11.97  36.97    1.6959E-02    1.4662E-10
    1   57    7    14.681574   0.91  11.97  36.97    1.7356E-02    4.3942E-10
    1   59    9    16.964882   0.91  11.97  36.97    1.7583E-02    6.1078E-10
    1   61   11    18.967019   0.91  11.97  36.97    1.7825E-02    7.5743E-10
    1   63   13    20.750363   0.91  11.97  36.97    1.8082E-02    8.7303E-10
    1   67   17    23.816243   0.91  11.97  36.97    1.8634E-02    1.1690E-09
    1   69   19    25.151285   0.91  11.97  36.97    1.8926E-02    1.3712E-09
    1   71   21    26.379373   0.91  11.97  36.97    1.9223E-02    1.4152E-09
    1   73   23    27.514428   0.91  11.97  36.97    1.9517E-02    1.6406E-09
    1   77   27    29.548756   0.91  11.97  36.97    2.0040E-02    1.7683E-09
    1   79   29    30.465229   0.91  11.97  36.97    2.0227E-02    2.0049E-09
    1   81   31    31.323837   0.91  11.97  36.97    2.0342E-02    2.1562E-09
    1   83   33    32.130272   0.91  11.97  36.97    2.0381E-02    2.1840E-09
    1   87   37    33.605639   0.91  11.97  36.97    2.0281E-02    2.3115E-09
    1   89   39    34.282586   0.91  11.97  36.97    2.0173E-02    2.5269E-09
    1   91   41    34.923585   0.91  11.97  36.97    2.0044E-02    2.6263E-09
    1   93   43    35.531552   0.91  11.97  36.97    1.9902E-02    2.9616E-09
    1   97   47    36.658491   0.91  11.97  36.97    1.9606E-02    2.9937E-09
    1   99   49    37.181859   0.91  11.97  36.97    1.9458E-02    3.0720E-09
    1   53    2     6.685388   0.91  11.97  36.97    1.6875E-02    9.4018E-11
    1   55    4    10.353536   0.91  11.97  36.97    1.7042E-02    2.2570E-10
    1   56    5    11.870759   0.91  11.97  36.97    1.7137E-02    2.8363E-10
    1   58    7    14.512332   0.91  11.97  36.97    1.7341E-02    4.5100E-10
    1   59    8    15.683723   0.91  11.97  36.97    1.7449E-02    5.2214E-10
    1   61   10    17.799342   0.91  11.97  36.97    1.7678E-02    6.5590E-10
    1   62   11    18.762520   0.91  11.97  36.97    1.7798E-02    6.6302E-10
    1   64   13    20.533647   0.91  11.97  36.97    1.8049E-02    8.6750E-10
    1   65   14    21.351757   0.91  11.97  36.97    1.8179E-02    9.0330E-10
    1   67   16    22.872868   0.91  11.97  36.97    1.8448E-02    1.1355E-09
    1   70   19    24.911175   0.91  11.97  36.97    1.8871E-02    1.3548E-09
    1   71   20    25.535142   0.91  11.97  36.97    1.9016E-02    1.3662E-09
    1   73   22    26.711015   0.91  11.97  36.97    1.9307E-02    1.5174E-09
    1   74   23    27.265989   0.91  11.97  36.97    1.9452E-02    1.6349E-09
    1   76   25    28.316622   0.91  11.97  36.97    1.9730E-02    1.5945E-09
    1   77   26    28.814577   0.91  11.97  36.97    1.9860E-02    1.6906E-09
    1   79   28    29.760791   0.91  11.97  36.97    2.0088E-02    1.8693E-09
    1   80   29    30.210820   0.91  11.97  36.97    2.0181E-02    1.9861E-09
    1   82   31    31.068651   0.91  11.97  36.97    2.0315E-02    2.1411E-09
    1   83   32    31.477853   0.91  11.97  36.97    2.0355E-02    2.1547E-09
    1   86   35    32.633994   0.91  11.97  36.97    2.0371E-02    2.1561E-09
    1   88   37    33.350566   0.91  11.97  36.97    2.0313E-02    2.2861E-09
    1   89   38    33.694025   0.91  11.97  36.97    2.0269E-02    2.3737E-09
    1   91   40    34.353388   0.91  11.97  36.97    2.0160E-02    2.5739E-09
    1   92   41    34.670055   0.91  11.97  36.97    2.0097E-02    2.7022E-09
    1   94   43    35.279106   0.91  11.97  36.97    1.9963E-02    2.8854E-09
    1   95   44    35.572131   0.91  11.97  36.97    1.9892E-02    2.8982E-09
    1   97   46    36.136651   0.91  11.97  36.97    1.9748E-02    2.9795E-09
    1   98   47    36.408688   0.91  11.97  36.97    1.9675E-02    3.0176E-09
    1  100   49    36.933565   0.91  11.97  36.97    1.9529E-02    2.9381E-09
    1   55    3     8.546656   0.91  11.97  36.97    1.6950E-02    1.6239E-10
    1   57    5    11.731511   0.91  11.97  36.97    1.7127E-02    2.8942E-10
    1   59    7    14.347884   0.91  11.97  36.97    1.7326E-02    4.3963E-10
    1   61    9    16.592008   0.91  11.97  36.97    1.7542E-02    5.8470E-10
    1   63   11    18.563446   0.91  11.97  36.97    1.7773E-02    7.3140E-10
    1   67   15    21.909618   0.91  11.97  36.97    1.8273E-02    1.0156E-09
    1   69   17    23.353773   0.91  11.97  36.97    1.8541E-02    1.1139E-09
    1   71   19    24.676715   0.91  11.97  36.97    1.8818E-02    1.3348E-09
    1   73   21    25.895331   0.91  11.97  36.97    1.9103E-02    1.3919E-09
    1   75   23    27.023083   0.91  11.97  36.97    1.9388E-02    1.6194E-09
    1   77   25    28.070923   0.91  11.97  36.97    1.9665E-02    1.6435E-09
    1   79   27    29.047914   0.91  11.97  36.97    1.9919E-02    1.7577E-09
    1   81   29    29.961657   0.91  11.97  36.97    2.0131E-02    1.9892E-09
    1   83   31    30.818600   0.91  11.97  36.97    2.0283E-02    2.1123E-09
    1   85   33    31.624270   0.91  11.97  36.97    2.0365E-02    2.0951E-09
    1   87   35    32.383444   0.91  11.97  36.97    2.0379E-02    2.1392E-09
    1   89   37    33.100279   0.91  11.97  36.97    2.0338E-02    2.2526E-09
    1   93   41    34.421076   0.91  11.97  36.97    2.0147E-02    2.6799E-09
    1   95   43    35.031097   0.91  11.97  36.97    2.0020E-02    2.8627E-09
    1   97   45    35.611016   0.91  11.97  36.97    1.9883E-02    2.9618E-09
    1   99   47    36.163097   0.91  11.97  36.97    1.9741E-02    2.9428E-09
    1   55    2     6.522319   0.91  11.97  36.97    1.6869E-02    8.9598E-11
    1   56    3     8.444605   0.91  11.97  36.97    1.6945E-02    1.3480E-10
    1   57    4    10.109909   0.91  11.97  36.97    1.7029E-02    2.1510E-10
    1   58    5    11.596275   0.91  11.97  36.97    1.7118E-02    2.6868E-10
    1   59    6    12.946628   0.91  11.97  36.97    1.7213E-02    3.4042E-10
    1   60    7    14.188017   0.91  11.97  36.97    1.7313E-02    4.2344E-10
    1   61    8    15.339008   0.91  11.97  36.97    1.7416E-02    4.8658E-10
    1   62    9    16.413117   0.91  11.97  36.97    1.7523E-02    5.6674E-10
    1   63   10    17.420615   0.91  11.97  36.97    1.7634E-02    6.2933E-10
    1   64   11    18.369570   0.91  11.97  36.97    1.7748E-02    7.1576E-10
    1   65   12    19.266483   0.91  11.97  36.97    1.7866E-02    7.7757E-10
    1   66   13    20.116702   0.91  11.97  36.97    1.7986E-02    8.2387E-10
    1   67   14    20.924704   0.91  11.97  36.97    1.8110E-02    9.3537E-10
    1   68   15    21.694288   0.91  11.97  36.97    1.8236E-02    9.5888E-10
    1   69   16    22.428717   0.91  11.97  36.97    1.8365E-02    1.0773E-09
    1   70   17    23.130823   0.91  11.97  36.97    1.8497E-02    1.1024E-09
    1   71   18    23.803087   0.91  11.97  36.97    1.8631E-02    1.1656E-09
    1   72   19    24.447694   0.91  11.97  36.97    1.8768E-02    1.2905E-09
    1   73   20    25.066590   0.91  11.97  36.97    1.8906E-02    1.3172E-09
    1   74   21    25.661511   0.91  11.97  36.97    1.9046E-02    1.3360E-09
    1   75   22    26.234016   0.91  11.97  36.97    1.9186E-02    1.4105E-09
    1   76   23    26.785515   0.91  11.97  36.97    1.9326E-02    1.5555E-09
    1   77   24    27.317284   0.91  11.97  36.97    1.9465E-02    1.6179E-09
    1   78   25    27.830485   0.91  11.97  36.97    1.9601E-02    1.6151E-09
    1   79   26    28.326180   0.91  11.97  36.97    1.9733E-02    1.6259E-09
    1   80   27    28.805341   0.91  11.97  36.97    1.9857E-02    1.6775E-09
    1   81   28    29.268863   0.91  11.97  36.97    1.9973E-02    1.7787E-09
    1   82   29    29.717568   0.91  11.97  36.97    2.0078E-02    1.8990E-09
    1   83   30    30.152219   0.91  11.97  36.97    2.0169E-02    2.0009E-09
    1   84   31    30.573520   0.91  11.97  36.97    2.0245E-02    2.0328E-09
    1   85   32    30.982125   0.91  11.97  36.97    2.0305E-02    2.0841E-09
    1   86   33    31.378644   0.91  11.97  36.97    2.0347E-02    2.0677E-09
    1   87   34    31.763641   0.91  11.97  36.97    2.0372E-02    2.0760E-09
    1   88   35    32.137648   0.91  11.97  36.97    2.0381E-02    2.0697E-09
    1   89   36    32.501158   0.91  11.97  36.97    2.0376E-02    2.0818E-09
    1   90   37    32.854635   0.91  11.97  36.97    2.0358E-02    2.1570E-09
    1   91   38    33.198514   0.91  11.97  36.97    2.0329E-02    2.2456E-09
    1   92   39    33.533202   0.91  11.97  36.97    2.0290E-02    2.3637E-09
    1   93   40    33.859084   0.91  11.97  36.97    2.0244E-02    2.4535E-09
    1   94   41    34.176520   0.91  11.97  36.97    2.0192E-02    2.5496E-09
    1   95   42    34.485852   0.91  11.97  36.97    2.0134E-02    2.6715E-09
    1   96   43    34.787401   0.91  11.97  36.97    2.0073E-02    2.7252E-09
    1   97   44    35.081471   0.91  11.97  36.97    2.0008E-02    2.8280E-09
    1   98   45    35.368350   0.91  11.97  36.97    1.9942E-02    2.8424E-09
    1   99   46    35.648309   0.91  11.97  36.97    1.9873E-02    2.8353E-09
    1  100   47    35.921606   0.91  11.97  36.97    1.9804E-02    2.8880E-09
    1   59    5    11.464871   0.91  11.97  36.97    1.7110E-02    2.7665E-10
    1   61    7    14.032530   0.91  11.97  36.97    1.7299E-02    4.2057E-10
    1   65   11    18.180677   0.91  11.97  36.97    1.7725E-02    6.2684E-10
    1   67   13    19.916035   0.91  11.97  36.97    1.7957E-02    8.2172E-10
    1   71   17    22.913120   0.91  11.97  36.97    1.8455E-02    1.0833E-09
    1   73   19    24.223915   0.91  11.97  36.97    1.8720E-02    1.2758E-09
    1   77   23    26.553101   0.91  11.97  36.97    1.9267E-02    1.5453E-09
    1   79   25    27.595130   0.91  11.97  36.97    1.9539E-02    1.5143E-09
    1   83   29    29.478391   0.91  11.97  36.97    2.0023E-02    1.8894E-09
    1   85   31    30.333255   0.91  11.97  36.97    2.0204E-02    2.0413E-09
    1   89   35    31.896463   0.91  11.97  36.97    2.0377E-02    2.0538E-09
    1   91   37    32.613499   0.91  11.97  36.97    2.0372E-02    2.1573E-09
    1   95   41    33.936262   0.91  11.97  36.97    2.0232E-02    2.5298E-09
    1   97   43    34.547900   0.91  11.97  36.97    2.0122E-02    2.7213E-09
    1   57    2     6.368844   0.91  11.97  36.97    1.6864E-02    8.5242E-11
    1   58    3     8.249343   0.91  11.97  36.97    1.6936E-02    1.5669E-10
    1   59    4     9.880126   0.91  11.97  36.97    1.7016E-02    2.0516E-10
    1   61    6    12.662072   0.91  11.97  36.97    1.7192E-02    3.3983E-10
    1   62    7    13.881234   0.91  11.97  36.97    1.7287E-02    4.0057E-10
    1   63    8    15.012631   0.91  11.97  36.97    1.7386E-02    4.8430E-10
    1   64    9    16.069370   0.91  11.97  36.97    1.7488E-02    5.4880E-10
    1   67   12    18.881137   0.91  11.97  36.97    1.7814E-02    7.7261E-10
    1   68   13    19.720298   0.91  11.97  36.97    1.7929E-02    8.1782E-10
    1   69   14    20.518383   0.91  11.97  36.97    1.8046E-02    8.6303E-10
    1   71   16    22.005518   0.91  11.97  36.97    1.8290E-02    1.0536E-09
    1   72   17    22.700467   0.91  11.97  36.97    1.8415E-02    1.0585E-09
    1   73   18    23.366317   0.91  11.97  36.97    1.8543E-02    1.1529E-09
    1   74   19    24.005187   0.91  11.97  36.97    1.8673E-02    1.2603E-09
    1   76   21    25.209311   0.91  11.97  36.97    1.8939E-02    1.3143E-09
    1   78   23    26.325664   0.91  11.97  36.97    1.9209E-02    1.5307E-09
    1   79   24    26.854265   0.91  11.97  36.97    1.9344E-02    1.5597E-09
    1   81   26    27.857965   0.91  11.97  36.97    1.9608E-02    1.5918E-09
    1   82   27    28.335037   0.91  11.97  36.97    1.9735E-02    1.6616E-09
    1   83   28    28.796771   0.91  11.97  36.97    1.9855E-02    1.7315E-09
    1   84   29    29.243969   0.91  11.97  36.97    1.9967E-02    1.8923E-09
    1   86   31    30.097656   0.91  11.97  36.97    2.0159E-02    2.0161E-09
    1   87   32    30.505466   0.91  11.97  36.97    2.0234E-02    2.0152E-09
    1   89   34    31.285981   0.91  11.97  36.97    2.0338E-02    2.0176E-09
    1   91   36    32.023189   0.91  11.97  36.97    2.0380E-02    2.0849E-09
    1   92   37    32.376739   0.91  11.97  36.97    2.0379E-02    2.1540E-09
    1   93   38    32.720827   0.91  11.97  36.97    2.0366E-02    2.2506E-09
